Country,Population,Birth_Rate,Life_expectancy,Latitude,Longitude,continent,date,total_cases,total_deaths,total_vaccinations,total_tests,new_cases,2022_Population,2020_Population,Rank,Growth_Rate,Area,Density
Qatar,"2,832,067",9.54,80.1,25.354826,51.183884,Asia,10/19/2021,238079,608,4799513,2611723,83,2695122,2760385,143,1.0026,11586,232.6189
Argentina,"44,938,712",17.02,76.5,-38.416097,-63.616672,South America,10/19/2021,5274766,115737,56217372,24864654,1303,45510318,45036032,33,1.0052,2780400,16.3683
New Zealand,"4,841,000",11.98,81.9,-40.900557,174.885971,Oceania,10/19/2021,5213,28,6437805,3789996,60,5185288,5061133,123,1.0108,270467,19.1716
Estonia,"1,331,824",10.9,78.2,58.595272,25.013607,Europe,10/19/2021,174436,1435,1412925,2055421,1101,1326062,1329444,156,0.998,45227,29.3201
Tunisia,"11,694,719",17.56,76.5,33.886917,9.537499,Africa,10/19/2021,711007,25103,8747863,3026962,54,12356117,12161723,79,1.0076,163610,75.5218
Thailand,"69,625,582",10.34,76.9,15.870032,100.992541,Asia,10/19/2021,1802934,18407,66592321,14703455,9122,71697030,71475664,20,1.0013,513120,139.7276
Bahrain,"1,501,635",13.99,77.2,26.0667,50.5577,Asia,10/19/2021,276262,1392,2717213,6731697,74,1472233,1477469,154,1.0061,765,1924.4876
Saudi Arabia,"34,268,528",17.8,75,23.885942,45.079162,Asia,10/19/2021,548018,8767,44862697,29885716,49,36408820,35997107,41,1.0128,2149690,16.9368
Turkey,"83,429,615",16.03,77.4,38.963745,35.243322,Asia,10/19/2021,7714379,68060,114425692,93017860,30862,85341241,84135428,18,1.0067,783562,108.9145
Philippines,"108,116,615",20.55,71.1,12.879721,121.774017,Asia,10/19/2021,2731735,40972,53315069,21076509,4449,115559009,112190977,13,1.0147,342353,337.5434
India,"1,366,417,754",17.86,69.4,20.593684,78.96288,Asia,10/19/2021,34108996,452651,987113051,593106188,14623,1417173173,1396387127,2,1.0068,3287590,431.0675
Morocco,"36,910,560",18.94,76.5,31.791702,-7.09262,Africa,10/19/2021,942779,14566,45249522,9006785,499,37457971,36688772,40,1.0103,446550,83.883
Dominican Republic,"10,738,958",19.51,73.9,18.735693,-70.162651,North America,10/19/2021,372077,4093,12738389,2158103,630,11228821,10999664,84,1.01,48671,230.7087
Cyprus,"1,198,575",10.46,80.8,35.126413,33.429859,Europe,10/19/2021,122528,565,1201394,14246148,166,1251488,1237537,158,1.0059,9251,135.2814
Liechtenstein,"38,019",9.9,83,47.1410392,9.520935,Europe,10/19/2021,3606,60,47976,71114,17,39327,38756,216,1.0074,160,245.7937
South Africa,"58,558,270",20.51,63.9,-30.559482,22.937506,Africa,10/19/2021,2917255,88674,20580832,18217612,452,59893885,58801927,24,1.0084,1221037,49.0517
Malta,"502,653",9.2,82.3,35.937496,14.375416,Europe,10/19/2021,37486,459,858858,1321094,22,533286,515357,173,1.0124,316,1687.6139
Ukraine,"44,385,155",8.7,71.6,48.379433,31.16558,Europe,10/19/2021,2784227,65359,14865911,13642447,16484,39701739,43909666,38,0.912,603500,65.7858
Sri Lanka,"21,803,000",15.83,76.8,7.873054,80.771797,Asia,10/19/2021,532766,13525,27603568,5958079,548,21832143,21715079,61,1.0027,65610,332.7563
Poland,"37,970,874",10.2,77.6,51.919438,19.145136,Europe,10/19/2021,2945056,76179,38373412,21183658,3930,39857145,38428366,37,1.0404,312679,127.4698
Spain,"47,076,781",7.9,83.3,40.463667,-3.74922,Europe,10/19/2021,4990767,87051,71102258,61054087,1889,47558630,47363807,30,1.0015,505992,93.9909
Indonesia,"270,203,917",18.07,71.5,-0.789275,113.921327,Asia,10/19/2021,4236287,143049,173014525,29362005,903,275501339,271857970,4,1.0064,1904569,144.6529
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,10/19/2021,310170,4645,2174458,1664438,1669,2119844,2117641,148,1.0002,20273,104.5649
Nepal,"28,608,710",19.89,70.5,28.394857,84.124008,Asia,10/19/2021,806517,11305,15048288,4971697,957,30547580,29348627,49,1.0171,147181,207.5511
Albania,"2,854,191",11.78,78.5,41.153332,20.168331,Europe,10/19/2021,178804,2841,1848634,1223140,616,2842321,2866849,138,0.9957,28748,98.8702
Vietnam,"96,462,106",16.75,75.3,14.058324,108.277199,Asia,10/19/2021,870255,21344,67083557,58153989,3034,98186856,96648685,16,1.0074,331212,296.4472
Croatia,"4,067,500",9,78.1,45.1,15.2,Europe,10/19/2021,429974,8928,3530290,2983029,1741,4030358,4096868,130,0.9927,56594,71.2153
Maldives,"530,953",14.2,78.6,3.202778,73.22068,Asia,10/19/2021,86324,239,746440,1592085,113,523787,514438,174,1.0045,300,1745.9567
Peru,"32,510,453",17.95,76.5,-9.189967,-75.015152,South America,10/19/2021,2191171,199928,33353084,18594953,775,34049588,33304756,44,1.0099,1285216,26.4933
Israel,"9,053,300",20.8,82.8,31.046051,34.851612,Asia,10/19/2021,1319001,8021,15841789,28558237,1243,9038309,8757489,98,1.0155,20770,435.1617
Bangladesh,"167,310,838",18.18,72.3,23.684994,90.356331,Asia,10/19/2021,1566296,27785,57876338,10113572,469,171186372,167420951,8,1.0108,147570,1160.035
Italy,"60,297,396",7.3,82.9,41.87194,12.56738,Europe,10/19/2021,4722188,131655,88147928,98606298,2695,59037474,59500579,25,0.9966,301336,195.9191
Malaysia,"32,447,385",16.75,76,4.210484,101.975766,Asia,10/19/2021,2401866,28062,48674899,32938928,5745,33938221,33199993,45,1.0109,330803,102.5934
Belgium,"11,484,055",10.3,81.6,50.503887,4.469936,Europe,10/19/2021,1292887,25797,17338877,21003361,3854,11655930,11561717,81,1.0038,30528,381.8111
Panama,"4,246,439",18.98,78.3,8.537981,-80.782127,North America,10/19/2021,470395,7294,5346431,3991430,0,4408581,4294396,128,1.0132,75417,58.4561
France,"67,059,887",11.3,82.5,46.227638,2.213749,Europe,10/19/2021,7140666,117387,98208770,151960900,5945,64626628,64480053,23,1.0015,551695,117.1419
Latvia,"1,912,789",10,74.7,56.879635,24.603189,Europe,10/19/2021,188722,2920,1816905,4652299,1853,1850651,1897052,151,0.9876,64559,28.666
Uruguay,"3,461,734",13.86,77.8,-32.522779,-55.765835,South America,10/19/2021,391358,6069,6541290,3721019,191,3422794,3429086,133,0.999,181034,18.9069
Japan,"126,226,568",7.4,84.2,36.204824,138.252924,Asia,10/19/2021,1718925,18145,182079899,24763856,371,123951692,125244761,11,0.9947,377930,327.9753
Poland,"37,970,874",10.2,77.6,51.919438,19.145136,Europe,10/20/2021,2950616,76254,38439839,21234179,5560,39857145,38428366,37,1.0404,312679,127.4698
Liechtenstein,"38,019",9.9,83,47.1410392,9.520935,Europe,10/20/2021,3610,60,48239,71239,4,39327,38756,216,1.0074,160,245.7937
Lithuania,"2,786,844",10,75.7,55.169438,23.881275,Europe,10/20/2021,376089,5511,3330867,5638182,3504,2750055,2820267,141,0.9869,65300,42.1142
Canada,"36,991,981",10.1,81.9,56.130366,-106.346771,North America,10/20/2021,1695134,28735,57919716,45290975,2804,38454327,37888705,39,1.0078,9984670,3.8513
Denmark,"5,818,553",10.6,81,56.26392,9.501785,Europe,10/20/2021,371286,2694,8966908,42060940,1127,5882261,5825641,115,1.0048,43094,136.4984
Zambia,"17,861,030",36.19,63.5,-13.133897,27.849332,Africa,10/20/2021,209571,3658,859618,2552608,22,20017675,18927715,63,1.028,752612,26.5976
Latvia,"1,912,789",10,74.7,56.879635,24.603189,Europe,10/20/2021,191321,2944,1831891,4671676,2599,1850651,1897052,151,0.9876,64559,28.666
Tunisia,"11,694,719",17.56,76.5,33.886917,9.537499,Africa,10/20/2021,711164,25121,8775582,3030869,157,12356117,12161723,79,1.0076,163610,75.5218
Israel,"9,053,300",20.8,82.8,31.046051,34.851612,Asia,10/20/2021,1319902,8029,15856546,28660130,901,9038309,8757489,98,1.0155,20770,435.1617
Philippines,"108,116,615",20.55,71.1,12.879721,121.774017,Asia,10/20/2021,2735369,40977,53838248,21135290,3634,115559009,112190977,13,1.0147,342353,337.5434
Switzerland,"8,574,832",10,83.6,46.818188,8.227512,Europe,10/20/2021,859646,11173,10947342,11022795,1448,8740472,8638613,101,1.0056,41284,211.7157
Peru,"32,510,453",17.95,76.5,-9.189967,-75.015152,South America,10/20/2021,2192205,199945,33534214,18640751,1034,34049588,33304756,44,1.0099,1285216,26.4933
United Kingdom,"66,834,405",11,81.3,55.378051,-3.435973,Europe,10/20/2021,8602147,139131,99759726,311162952,48611,67508936,67059474,21,1.0034,242900,277.9289
Greece,"10,716,322",8.1,81.3,39.074208,21.824312,Europe,10/20/2021,704211,15485,12679428,23925913,3252,10384971,10512232,90,0.9942,131990,78.68
Indonesia,"270,203,917",18.07,71.5,-0.789275,113.921327,Asia,10/20/2021,4237201,143077,174419558,29518351,914,275501339,271857970,4,1.0064,1904569,144.6529
Maldives,"530,953",14.2,78.6,3.202778,73.22068,Asia,10/20/2021,86419,239,746986,1595917,95,523787,514438,174,1.0045,300,1745.9567
Italy,"60,297,396",7.3,82.9,41.87194,12.56738,Europe,10/20/2021,4725887,131688,88335948,99091911,3699,59037474,59500579,25,0.9966,301336,195.9191
Argentina,"44,938,712",17.02,76.5,-38.416097,-63.616672,South America,10/20/2021,5275984,115770,56722315,24914950,1218,45510318,45036032,33,1.0052,2780400,16.3683
France,"67,059,887",11.3,82.5,46.227638,2.213749,Europe,10/20/2021,7146702,117413,98393078,152275545,6036,64626628,64480053,23,1.0015,551695,117.1419
Belgium,"11,484,055",10.3,81.6,50.503887,4.469936,Europe,10/20/2021,1299439,25816,17371717,21077323,6552,11655930,11561717,81,1.0038,30528,381.8111
Malaysia,"32,447,385",16.75,76,4.210484,101.975766,Asia,10/20/2021,2407382,28138,48943934,33086570,5516,33938221,33199993,45,1.0109,330803,102.5934
Panama,"4,246,439",18.98,78.3,8.537981,-80.782127,North America,10/20/2021,470855,7300,5364077,4000733,460,4408581,4294396,128,1.0132,75417,58.4561
South Korea,"51,709,098",6.4,82.6,35.907757,127.766922,Asia,10/20/2021,347529,2709,74025546,31992494,1441,51815810,51844690,29,0.9997,100210,517.0722
Mexico,"126,014,024",17.6,75,23.634501,-102.552784,North America,10/20/2021,3767758,285347,112996000,10819441,5069,127504125,125998302,10,1.0063,1964375,64.9082
Luxembourg,"645,397",10.3,82.1,49.815273,6.129583,Europe,10/20/2021,80331,842,810469,3568597,246,647599,630399,168,1.0129,2586,250.425
Bahrain,"1,501,635",13.99,77.2,26.0667,50.5577,Asia,10/20/2021,276336,1392,2723459,6747276,74,1472233,1477469,154,1.0061,765,1924.4876
Thailand,"69,625,582",10.34,76.9,15.870032,100.992541,Asia,10/20/2021,1811852,18486,67587102,14758665,8918,71697030,71475664,20,1.0013,513120,139.7276
Turkey,"83,429,615",16.03,77.4,38.963745,35.243322,Asia,10/20/2021,7744139,68274,114620510,93379210,29760,85341241,84135428,18,1.0067,783562,108.9145
Chile,"18,952,038",12.43,80,-35.675147,-71.542969,South America,10/20/2021,1674226,37628,34891260,22630928,1228,19603733,19300315,65,1.0057,756102,25.9274
India,"1,366,417,754",17.86,69.4,20.593684,78.96288,Asia,10/20/2021,34127450,452811,997399032,594429890,18454,1417173173,1396387127,2,1.0068,3287590,431.0675
Cyprus,"1,198,575",10.46,80.8,35.126413,33.429859,Europe,10/20/2021,122709,567,1203326,14292515,181,1251488,1237537,158,1.0059,9251,135.2814
United States,"328,239,523",11.6,78.5,37.09024,-95.712891,North America,10/20/2021,45291007,733446,416467592,615006632,91934,338289857,335942003,3,1.0038,9372610,36.0935
Norway,"5,347,896",10.4,82.8,60.472024,8.468946,Europe,10/20/2021,198161,893,8008713,7952491,657,5434319,5379839,120,1.0058,323802,16.7828
Guatemala,"16,604,026",24.56,74.1,15.783471,-90.230759,North America,10/20/2021,591460,14515,8193031,2805623,1474,17843908,17362718,68,1.0134,108889,163.8725
Estonia,"1,331,824",10.9,78.2,58.595272,25.013607,Europe,10/20/2021,175782,1438,1416823,2064254,1346,1326062,1329444,156,0.998,45227,29.3201
Spain,"47,076,781",7.9,83.3,40.463667,-3.74922,Europe,10/20/2021,4993295,87082,71231804,61152021,2528,47558630,47363807,30,1.0015,505992,93.9909
Vietnam,"96,462,106",16.75,75.3,14.058324,108.277199,Asia,10/20/2021,873901,21416,68809880,58342779,3646,98186856,96648685,16,1.0074,331212,296.4472
Pakistan,"216,565,318",28.25,67.1,30.375321,69.345116,Asia,10/20/2021,1266826,28328,98607708,20321823,622,235824862,227196741,5,1.0191,881912,267.4018
Malta,"502,653",9.2,82.3,35.937496,14.375416,Europe,10/20/2021,37506,459,860910,1323043,20,533286,515357,173,1.0124,316,1687.6139
Azerbaijan,"10,023,318",14,72.9,40.143105,47.576927,Asia,10/20/2021,507857,6809,9257472,5056819,2303,10358074,10284951,91,1.0044,86600,119.6082
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,10/20/2021,312316,4654,2178577,1671083,2146,2119844,2117641,148,1.0002,20273,104.5649
Ukraine,"44,385,155",8.7,71.6,48.379433,31.16558,Europe,10/20/2021,2804050,65876,15117165,13709705,19823,39701739,43909666,38,0.912,603500,65.7858
Australia,"25,766,605",12.6,82.7,-25.274398,133.775136,Oceania,10/20/2021,151942,1590,33404278,41564096,2544,26177413,25670051,55,1.0099,7692024,3.4032
United Arab Emirates,"9,770,529",10.33,77.8,23.424076,53.847818,Asia,10/20/2021,738924,2124,20776261,90143617,112,9441129,9287289,97,1.0081,83600,112.9322
Albania,"2,854,191",11.78,78.5,41.153332,20.168331,Europe,10/20/2021,179463,2849,1854615,1227074,659,2842321,2866849,138,0.9957,28748,98.8702
New Zealand,"4,841,000",11.98,81.9,-40.900557,174.885971,Oceania,10/20/2021,5315,28,6481203,3816324,102,5185288,5061133,123,1.0108,270467,19.1716
Mongolia,"3,225,167",24.13,69.7,46.862496,103.846656,Asia,10/20/2021,512869,1607,4391183,4153764,7332,3398366,3294335,134,1.0151,1564110,2.1727
Ecuador,"17,373,662",19.72,76.8,-1.831239,-78.183406,South America,10/20/2021,514087,32937,21690036,1800893,0,18001000,17588595,67,1.0114,276841,65.0229
Zimbabwe,"14,645,468",30.68,61.2,-19.015438,29.154857,Africa,10/20/2021,132437,4659,5758371,1340401,32,16320537,15669666,74,1.0204,390757,41.7665
Bolivia,"11,513,100",21.75,71.2,-16.290154,-63.588653,South America,10/20/2021,508166,18887,7346540,2551175,1032,12224110,11936162,80,1.012,1098581,11.1272
Croatia,"4,067,500",9,78.1,45.1,15.2,Europe,10/20/2021,433136,8951,3537299,2993720,3162,4030358,4096868,130,0.9927,56594,71.2153
Sri Lanka,"21,803,000",15.83,76.8,7.873054,80.771797,Asia,10/20/2021,533305,13543,27627779,5968232,539,21832143,21715079,61,1.0027,65610,332.7563
Japan,"126,226,568",7.4,84.2,36.204824,138.252924,Asia,10/20/2021,1719313,18155,182719236,24831492,388,123951692,125244761,11,0.9947,377930,327.9753
Saudi Arabia,"34,268,528",17.8,75,23.885942,45.079162,Asia,10/20/2021,548065,8770,44950769,29934785,47,36408820,35997107,41,1.0128,2149690,16.9368
Uruguay,"3,461,734",13.86,77.8,-32.522779,-55.765835,South America,10/20/2021,391522,6069,6543839,3731128,164,3422794,3429086,133,0.999,181034,18.9069
Romania,"19,356,544",9.6,75.4,45.943161,24.96676,Europe,10/20/2021,1503422,43039,11381627,14088407,17158,19659267,19442038,64,1.0171,238391,82.4665
Slovenia,"2,087,946",9.4,81,46.151241,14.995463,Europe,10/21/2021,314162,4661,2185286,1677958,1846,2119844,2117641,148,1.0002,20273,104.5649
Indonesia,"270,203,917",18.07,71.5,-0.789275,113.921327,Asia,10/21/2021,4237834,143120,175579925,29666843,633,275501339,271857970,4,1.0064,1904569,144.6529
United Arab Emirates,"9,770,529",10.33,77.8,23.424076,53.847818,Asia,10/21/2021,739018,2126,20798877,90415056,94,9441129,9287289,97,1.0081,83600,112.9322
Dominican Republic,"10,738,958",19.51,73.9,18.735693,-70.162651,North America,10/21/2021,373929,4097,12948213,2167853,889,11228821,10999664,84,1.01,48671,230.7087
Ghana,"30,792,608",29.41,63.8,7.946527,-1.023194,Africa,10/21/2021,129592,1169,2727537,1849677,0,33475870,32180401,47,1.0196,238533,140.3406
Romania,"19,356,544",9.6,75.4,45.943161,24.96676,Europe,10/21/2021,1519532,43487,11481003,14155287,16110,19659267,19442038,64,1.0171,238391,82.4665
United States,"328,239,523",11.6,78.5,37.09024,-95.712891,North America,10/21/2021,45368913,735434,417315974,616845978,77906,338289857,335942003,3,1.0038,9372610,36.0935
Greece,"10,716,322",8.1,81.3,39.074208,21.824312,Europe,10/21/2021,707587,15519,12705670,24091374,3376,10384971,10512232,90,0.9942,131990,78.68
Uganda,"44,269,594",38.14,63,1.373333,32.290275,Africa,10/21/2021,125426,3192,2990507,1773181,62,47249585,44404611,31,1.0304,241550,195.61
Qatar,"2,832,067",9.54,80.1,25.354826,51.183884,Asia,10/21/2021,238271,608,4802306,2654460,106,2695122,2760385,143,1.0026,11586,232.6189
India,"1,366,417,754",17.86,69.4,20.593684,78.96288,Asia,10/21/2021,34143236,453042,1003204289,595742218,15786,1417173173,1396387127,2,1.0068,3287590,431.0675
Maldives,"530,953",14.2,78.6,3.202778,73.22068,Asia,10/21/2021,86550,240,747719,1599806,131,523787,514438,174,1.0045,300,1745.9567
Rwanda,"12,626,950",31.7,68.7,-1.940278,29.873888,Africa,10/21/2021,99288,1316,5179627,3018065,36,13776698,13146362,76,1.0234,26338,523.0731
Azerbaijan,"10,023,318",14,72.9,40.143105,47.576927,Asia,10/21/2021,509862,6829,9289672,5069352,2005,10358074,10284951,91,1.0044,86600,119.6082
Guatemala,"16,604,026",24.56,74.1,15.783471,-90.230759,North America,10/21/2021,591767,14566,8244177,2820537,307,17843908,17362718,68,1.0134,108889,163.8725
Estonia,"1,331,824",10.9,78.2,58.595272,25.013607,Europe,10/21/2021,177287,1444,1421386,2072749,1505,1326062,1329444,156,0.998,45227,29.3201
Ecuador,"17,373,662",19.72,76.8,-1.831239,-78.183406,South America,10/21/2021,514656,32942,21827147,1804934,569,18001000,17588595,67,1.0114,276841,65.0229
Sri Lanka,"21,803,000",15.83,76.8,7.873054,80.771797,Asia,10/21/2021,533860,13562,27639397,5974501,555,21832143,21715079,61,1.0027,65610,332.7563
France,"67,059,887",11.3,82.5,46.227638,2.213749,Europe,10/21/2021,7152829,117450,98547853,152617561,6127,64626628,64480053,23,1.0015,551695,117.1419
Chile,"18,952,038",12.43,80,-35.675147,-71.542969,South America,10/21/2021,1676019,37640,35123109,22696812,1793,19603733,19300315,65,1.0057,756102,25.9274
Uruguay,"3,461,734",13.86,77.8,-32.522779,-55.765835,South America,10/21/2021,391700,6069,6558354,3741274,178,3422794,3429086,133,0.999,181034,18.9069
United Kingdom,"66,834,405",11,81.3,55.378051,-3.435973,Europe,10/21/2021,8653686,139248,100447478,312265566,51539,67508936,67059474,21,1.0034,242900,277.9289
Belgium,"11,484,055",10.3,81.6,50.503887,4.469936,Europe,10/21/2021,1305678,25835,17407158,21154130,6239,11655930,11561717,81,1.0038,30528,381.8111
Malaysia,"32,447,385",16.75,76,4.210484,101.975766,Asia,10/21/2021,2413592,28234,49191526,33223302,6210,33938221,33199993,45,1.0109,330803,102.5934
Panama,"4,246,439",18.98,78.3,8.537981,-80.782127,North America,10/21/2021,471060,7303,5369891,4007476,205,4408581,4294396,128,1.0132,75417,58.4561
Argentina,"44,938,712",17.02,76.5,-38.416097,-63.616672,South America,10/21/2021,5277525,115796,56931534,24965126,1541,45510318,45036032,33,1.0052,2780400,16.3683
Jordan,"10,101,694",21.98,74.4,30.585164,36.238414,Asia,10/21/2021,846033,10903,7306637,10610668,0,11285869,10928721,83,1.0123,89342,126.3221
South Korea,"51,709,098",6.4,82.6,35.907757,127.766922,Asia,10/21/2021,348969,2725,74500097,32121090,1440,51815810,51844690,29,0.9997,100210,517.0722
Mexico,"126,014,024",17.6,75,23.634501,-102.552784,North America,10/21/2021,3772556,285669,113471215,10841546,4798,127504125,125998302,10,1.0063,1964375,64.9082
Luxembourg,"645,397",10.3,82.1,49.815273,6.129583,Europe,10/21/2021,80462,842,812240,3571349,131,647599,630399,168,1.0129,2586,250.425
Italy,"60,297,396",7.3,82.9,41.87194,12.56738,Europe,10/21/2021,4729678,131724,88527706,99666582,3791,59037474,59500579,25,0.9966,301336,195.9191
Bahrain,"1,501,635",13.99,77.2,26.0667,50.5577,Asia,10/21/2021,276395,1392,2729703,6763961,59,1472233,1477469,154,1.0061,765,1924.4876
New Zealand,"4,841,000",11.98,81.9,-40.900557,174.885971,Oceania,10/21/2021,5449,28,6522891,3842993,134,5185288,5061133,123,1.0108,270467,19.1716
Latvia,"1,912,789",10,74.7,56.879635,24.603189,Europe,10/21/2021,194256,2967,1847866,4696318,2935,1850651,1897052,151,0.9876,64559,28.666
Ukraine,"44,385,155",8.7,71.6,48.379433,31.16558,Europe,10/21/2021,2827388,66447,15386831,13781546,23338,39701739,43909666,38,0.912,603500,65.7858
Japan,"126,226,568",7.4,84.2,36.204824,138.252924,Asia,10/21/2021,1719656,18171,183344047,24879464,343,123951692,125244761,11,0.9947,377930,327.9753
Thailand,"69,625,582",10.34,76.9,15.870032,100.992541,Asia,10/21/2021,1821579,18559,68503058,14809652,9727,71697030,71475664,20,1.0013,513120,139.7276
